Time;Age;country;indicator;synthetic_val;population
163;25-50;NL;Hospitalisations;1172;5479579
163;25-50;NL;Deaths;100;5479579
163;25-50;NL;Vaccination;8579;5479579
163;25-50;NL;ICU admissions;40;5479579
163;25-50;NL;People in hospital;6347;5479579
163;25-50;NL;People in ICU;372;5479579
163;50+;DE;Cases;87359;37394315
163;50+;DE;Hospitalisations;916;37394315
163;50+;DE;Deaths;9;37394315
163;50+;DE;Vaccination;63951;37394315
163;50+;DE;ICU admissions;21;37394315
163;50+;DE;People in hospital;5307;37394315
163;50+;DE;People in ICU;181;37394315
163;50+;NL;Cases;11827;7144884
163;50+;NL;Hospitalisations;138;7144884
163;50+;NL;Deaths;2;7144884
163;50+;NL;Vaccination;10681;7144884
163;50+;NL;ICU admissions;7;7144884
163;50+;NL;People in hospital;1230;7144884
163;50+;NL;People in ICU;45;7144884
163;<25;DE;Cases;143248;19905065
163;<25;DE;Hospitalisations;1493;19905065
163;<25;DE;Deaths;0;19905065
163;<25;DE;Vaccination;31862;19905065
163;<25;DE;ICU admissions;14;19905065
163;<25;DE;People in hospital;7943;19905065
163;<25;DE;People in ICU;52;19905065
163;<25;NL;Cases;23819;4850952
163;<25;NL;Hospitalisations;478;4850952
163;<25;NL;Deaths;0;4850952
163;<25;NL;Vaccination;6247;4850952
163;<25;NL;ICU admissions;3;4850952
163;<25;NL;People in hospital;1982;4850952
163;<25;NL;People in ICU;12;4850952
164;25-50;DE;Cases;128321;25855651
164;25-50;DE;Hospitalisations;4999;25855651
164;25-50;DE;Deaths;641;25855651
164;25-50;DE;Vaccination;47236;25855651
164;25-50;DE;ICU admissions;192;25855651
164;25-50;DE;People in hospital;27569;25855651
164;25-50;DE;People in ICU;1635;25855651
164;25-50;NL;Cases;26322;5479579
164;25-50;NL;Hospitalisations;1417;5479579
164;25-50;NL;Deaths;148;5479579
164;25-50;NL;Vaccination;9006;5479579
164;25-50;NL;ICU admissions;36;5479579
164;25-50;NL;People in hospital;6228;5479579
164;25-50;NL;People in ICU;379;5479579
164;50+;DE;Cases;71638;37394315
164;50+;DE;Hospitalisations;1000;37394315
164;50+;DE;Deaths;11;37394315
164;50+;DE;Vaccination;63334;37394315
164;50+;DE;ICU admissions;22;37394315
164;50+;DE;People in hospital;6602;37394315
164;50+;DE;People in ICU;184;37394315
164;50+;NL;Cases;11335;7144884
164;50+;NL;Hospitalisations;265;7144884
164;50+;NL;Deaths;3;7144884
164;50+;NL;Vaccination;12372;7144884
164;50+;NL;ICU admissions;7;7144884
164;50+;NL;People in hospital;1287;7144884
164;50+;NL;People in ICU;44;7144884
164;<25;DE;Cases;84826;19905065
164;<25;DE;Hospitalisations;2090;19905065
164;<25;DE;Deaths;1;19905065
164;<25;DE;Vaccination;31463;19905065
164;<25;DE;ICU admissions;12;19905065
164;<25;DE;People in hospital;8927;19905065
164;<25;DE;People in ICU;53;19905065
164;<25;NL;Cases;25405;4850952
164;<25;NL;Hospitalisations;674;4850952
164;<25;NL;Deaths;0;4850952
164;<25;NL;Vaccination;6473;4850952
164;<25;NL;ICU admissions;0;4850952
164;<25;NL;People in hospital;2802;4850952
164;<25;NL;People in ICU;17;4850952
165;25-50;DE;Cases;82904;25855651
165;25-50;DE;Hospitalisations;5412;25855651
165;25-50;DE;Deaths;732;25855651
165;25-50;DE;Vaccination;45088;25855651
165;25-50;DE;ICU admissions;177;25855651
165;25-50;DE;People in hospital;30569;25855651
165;25-50;DE;People in ICU;1988;25855651
165;25-50;NL;Cases;30136;5479579
165;25-50;NL;Hospitalisations;1367;5479579
165;25-50;NL;Deaths;147;5479579
165;25-50;NL;Vaccination;7368;5479579
165;25-50;NL;ICU admissions;48;5479579
165;25-50;NL;People in hospital;6021;5479579
165;25-50;NL;People in ICU;360;5479579
165;50+;DE;Cases;106807;37394315
165;50+;DE;Hospitalisations;1134;37394315
165;50+;DE;Deaths;16;37394315
165;50+;DE;Vaccination;67602;37394315
165;50+;DE;ICU admissions;30;37394315
165;50+;DE;People in hospital;5911;37394315
165;50+;DE;People in ICU;188;37394315
165;50+;NL;Cases;17328;7144884
165;50+;NL;Hospitalisations;222;7144884
165;50+;NL;Deaths;3;7144884
165;50+;NL;Vaccination;10068;7144884
165;50+;NL;ICU admissions;3;7144884
165;50+;NL;People in hospital;1454;7144884
165;50+;NL;People in ICU;37;7144884
165;<25;DE;Cases;116206;19905065
165;<25;DE;Hospitalisations;2215;19905065
165;<25;DE;Deaths;2;19905065
165;<25;DE;Vaccination;26278;19905065
165;<25;DE;ICU admissions;21;19905065
165;<25;DE;People in hospital;10570;19905065
165;<25;DE;People in ICU;60;19905065
165;<25;NL;Cases;22747;4850952
165;<25;NL;Hospitalisations;451;4850952
165;<25;NL;Deaths;0;4850952
165;<25;NL;Vaccination;6619;4850952
165;<25;NL;ICU admissions;1;4850952
165;<25;NL;People in hospital;2040;4850952
165;<25;NL;People in ICU;8;4850952
166;25-50;DE;Cases;169306;25855651
166;25-50;DE;Hospitalisations;7949;25855651
166;25-50;DE;Deaths;835;25855651
166;25-50;DE;Vaccination;41565;25855651
166;25-50;DE;ICU admissions;194;25855651
166;25-50;DE;People in hospital;25726;25855651
166;25-50;DE;People in ICU;1778;25855651
166;25-50;NL;Cases;23090;5479579
166;25-50;NL;Hospitalisations;1768;5479579
166;25-50;NL;Deaths;142;5479579
166;25-50;NL;Vaccination;8197;5479579
166;25-50;NL;ICU admissions;42;5479579
166;25-50;NL;People in hospital;6751;5479579
166;25-50;NL;People in ICU;364;5479579
166;50+;DE;Cases;157358;37394315
166;50+;DE;Hospitalisations;774;37394315
166;50+;DE;Deaths;9;37394315
166;50+;DE;Vaccination;68573;37394315
166;50+;DE;ICU admissions;21;37394315
166;50+;DE;People in hospital;7935;37394315
166;50+;DE;People in ICU;201;37394315
166;50+;NL;Cases;20801;7144884
166;50+;NL;Hospitalisations;202;7144884
166;50+;NL;Deaths;4;7144884
166;50+;NL;Vaccination;13132;7144884
166;50+;NL;ICU admissions;5;7144884
166;50+;NL;People in hospital;1228;7144884
166;50+;NL;People in ICU;40;7144884
166;<25;DE;Cases;65615;19905065
166;<25;DE;Hospitalisations;1955;19905065
166;<25;DE;Deaths;1;19905065
166;<25;DE;Vaccination;30363;19905065
166;<25;DE;ICU admissions;12;19905065
166;<25;DE;People in hospital;10327;19905065
166;<25;DE;People in ICU;57;19905065
166;<25;NL;Cases;38722;4850952
166;<25;NL;Hospitalisations;722;4850952
166;<25;NL;Deaths;0;4850952
166;<25;NL;Vaccination;7558;4850952
166;<25;NL;ICU admissions;1;4850952
166;<25;NL;People in hospital;3231;4850952
166;<25;NL;People in ICU;16;4850952
167;25-50;DE;Cases;84369;25855651
167;25-50;DE;Hospitalisations;8785;25855651
167;25-50;DE;Deaths;1020;25855651
167;25-50;DE;Vaccination;48961;25855651
167;25-50;DE;ICU admissions;145;25855651
167;25-50;DE;People in hospital;36069;25855651
167;25-50;DE;People in ICU;1735;25855651
167;25-50;NL;Cases;42014;5479579
167;25-50;NL;Hospitalisations;1201;5479579
167;25-50;NL;Deaths;207;5479579
167;25-50;NL;Vaccination;7257;5479579
167;25-50;NL;ICU admissions;47;5479579
167;25-50;NL;People in hospital;7376;5479579
167;25-50;NL;People in ICU;377;5479579
167;50+;DE;Cases;92930;37394315
167;50+;DE;Hospitalisations;1942;37394315
167;50+;DE;Deaths;1;37394315
167;50+;DE;Vaccination;68701;37394315
167;50+;DE;ICU admissions;22;37394315
167;50+;DE;People in hospital;8244;37394315
167;50+;DE;People in ICU;232;37394315
167;50+;NL;Cases;23473;7144884
167;50+;NL;Hospitalisations;264;7144884
167;50+;NL;Deaths;3;7144884
167;50+;NL;Vaccination;11565;7144884
167;50+;NL;ICU admissions;2;7144884
167;50+;NL;People in hospital;1433;7144884
167;50+;NL;People in ICU;24;7144884
167;<25;DE;Cases;108028;19905065
167;<25;DE;Hospitalisations;2163;19905065
167;<25;DE;Deaths;2;19905065
167;<25;DE;Vaccination;34123;19905065
167;<25;DE;ICU admissions;10;19905065
167;<25;DE;People in hospital;11333;19905065
167;<25;DE;People in ICU;59;19905065
167;<25;NL;Cases;29400;4850952
167;<25;NL;Hospitalisations;596;4850952
167;<25;NL;Deaths;1;4850952
167;<25;NL;Vaccination;6790;4850952
167;<25;NL;ICU admissions;4;4850952
167;<25;NL;People in hospital;3253;4850952
167;<25;NL;People in ICU;17;4850952
168;25-50;DE;Cases;130326;25855651
168;25-50;DE;Hospitalisations;6547;25855651
168;25-50;DE;Deaths;1088;25855651
168;25-50;DE;Vaccination;36339;25855651
168;25-50;DE;ICU admissions;210;25855651
168;25-50;DE;People in hospital;40542;25855651
168;25-50;DE;People in ICU;1637;25855651
168;25-50;NL;Cases;55376;5479579
168;25-50;NL;Hospitalisations;1642;5479579
168;25-50;NL;Deaths;235;5479579
168;25-50;NL;Vaccination;6413;5479579
168;25-50;NL;ICU admissions;46;5479579
168;25-50;NL;People in hospital;8511;5479579
168;25-50;NL;People in ICU;386;5479579
168;50+;DE;Cases;124350;37394315
168;50+;DE;Hospitalisations;1681;37394315
168;50+;DE;Deaths;13;37394315
168;50+;DE;Vaccination;81796;37394315
168;50+;DE;ICU admissions;29;37394315
168;50+;DE;People in hospital;8536;37394315
168;50+;DE;People in ICU;209;37394315
168;50+;NL;Cases;24577;7144884
168;50+;NL;Hospitalisations;205;7144884
168;50+;NL;Deaths;4;7144884
168;50+;NL;Vaccination;10144;7144884
168;50+;NL;ICU admissions;11;7144884
168;50+;NL;People in hospital;1436;7144884
168;50+;NL;People in ICU;41;7144884
168;<25;DE;Cases;186811;19905065
168;<25;DE;Hospitalisations;3321;19905065
168;<25;DE;Deaths;0;19905065
168;<25;DE;Vaccination;24768;19905065
168;<25;DE;ICU admissions;18;19905065
168;<25;DE;People in hospital;13876;19905065
168;<25;DE;People in ICU;76;19905065
168;<25;NL;Cases;19451;4850952
168;<25;NL;Hospitalisations;1144;4850952
168;<25;NL;Deaths;0;4850952
168;<25;NL;Vaccination;6092;4850952
168;<25;NL;ICU admissions;2;4850952
168;<25;NL;People in hospital;2764;4850952
168;<25;NL;People in ICU;16;4850952
169;25-50;DE;Cases;184361;25855651
169;25-50;DE;Hospitalisations;8658;25855651
169;25-50;DE;Deaths;1179;25855651
169;25-50;DE;Vaccination;47217;25855651
169;25-50;DE;ICU admissions;181;25855651
169;25-50;DE;People in hospital;33678;25855651
169;25-50;DE;People in ICU;1645;25855651
169;25-50;NL;Cases;40466;5479579
169;25-50;NL;Hospitalisations;1971;5479579
169;25-50;NL;Deaths;290;5479579
169;25-50;NL;Vaccination;7390;5479579
169;25-50;NL;ICU admissions;33;5479579
169;25-50;NL;People in hospital;8558;5479579
169;25-50;NL;People in ICU;497;5479579
169;50+;DE;Cases;136174;37394315
169;50+;DE;Hospitalisations;1702;37394315
169;50+;DE;Deaths;9;37394315
169;50+;DE;Vaccination;62742;37394315
169;50+;DE;ICU admissions;37;37394315
169;50+;DE;People in hospital;9323;37394315
169;50+;DE;People in ICU;197;37394315
169;50+;NL;Cases;29042;7144884
169;50+;NL;Hospitalisations;487;7144884
169;50+;NL;Deaths;2;7144884
169;50+;NL;Vaccination;10674;7144884
169;50+;NL;ICU admissions;7;7144884
169;50+;NL;People in hospital;2200;7144884
169;50+;NL;People in ICU;63;7144884
169;<25;DE;Cases;178095;19905065
169;<25;DE;Hospitalisations;2512;19905065
169;<25;DE;Deaths;0;19905065
169;<25;DE;Vaccination;31620;19905065
169;<25;DE;ICU admissions;26;19905065
169;<25;DE;People in hospital;12942;19905065
169;<25;DE;People in ICU;87;19905065
169;<25;NL;Cases;39506;4850952
169;<25;NL;Hospitalisations;1024;4850952
169;<25;NL;Deaths;3;4850952
169;<25;NL;Vaccination;5894;4850952
169;<25;NL;ICU admissions;2;4850952
169;<25;NL;People in hospital;3507;4850952
169;<25;NL;People in ICU;15;4850952
170;25-50;DE;Cases;132879;25855651
170;25-50;DE;Hospitalisations;8062;25855651
170;25-50;DE;Deaths;1294;25855651
170;25-50;DE;Vaccination;34535;25855651
170;25-50;DE;ICU admissions;167;25855651
170;25-50;DE;People in hospital;40586;25855651
170;25-50;DE;People in ICU;1592;25855651
170;25-50;NL;Cases;45012;5479579
170;25-50;NL;Hospitalisations;1983;5479579
170;25-50;NL;Deaths;307;5479579
170;25-50;NL;Vaccination;7479;5479579
170;25-50;NL;ICU admissions;41;5479579
170;25-50;NL;People in hospital;8888;5479579
170;25-50;NL;People in ICU;317;5479579
170;50+;DE;Cases;120138;37394315
170;50+;DE;Hospitalisations;1265;37394315
170;50+;DE;Deaths;15;37394315
170;50+;DE;Vaccination;71136;37394315
170;50+;DE;ICU admissions;55;37394315
170;50+;DE;People in hospital;9737;37394315
170;50+;DE;People in ICU;180;37394315
170;50+;NL;Cases;26725;7144884
170;50+;NL;Hospitalisations;491;7144884
170;50+;NL;Deaths;1;7144884
170;50+;NL;Vaccination;13950;7144884
170;50+;NL;ICU admissions;7;7144884
170;50+;NL;People in hospital;2139;7144884
170;50+;NL;People in ICU;51;7144884
170;<25;DE;Cases;180389;19905065
170;<25;DE;Hospitalisations;2917;19905065
170;<25;DE;Deaths;3;19905065
170;<25;DE;Vaccination;28229;19905065
170;<25;DE;ICU admissions;16;19905065
170;<25;DE;People in hospital;13561;19905065
170;<25;DE;People in ICU;90;19905065
170;<25;NL;Cases;63417;4850952
170;<25;NL;Hospitalisations;1024;4850952
170;<25;NL;Deaths;0;4850952
170;<25;NL;Vaccination;6874;4850952
170;<25;NL;ICU admissions;4;4850952
170;<25;NL;People in hospital;3907;4850952
170;<25;NL;People in ICU;24;4850952
171;25-50;DE;Cases;123731;25855651
171;25-50;DE;Hospitalisations;6716;25855651
171;25-50;DE;Deaths;1081;25855651
171;25-50;DE;Vaccination;36812;25855651
171;25-50;DE;ICU admissions;162;25855651
171;25-50;DE;People in hospital;42057;25855651
171;25-50;DE;People in ICU;1897;25855651
171;25-50;NL;Cases;49282;5479579
171;25-50;NL;Hospitalisations;2232;5479579
171;25-50;NL;Deaths;249;5479579
171;25-50;NL;Vaccination;6648;5479579
171;25-50;NL;ICU admissions;28;5479579
171;25-50;NL;People in hospital;10467;5479579
171;25-50;NL;People in ICU;305;5479579
171;50+;DE;Cases;147998;37394315
171;50+;DE;Hospitalisations;1768;37394315
171;50+;DE;Deaths;24;37394315
171;50+;DE;Vaccination;77263;37394315
171;50+;DE;ICU admissions;42;37394315
171;50+;DE;People in hospital;11335;37394315
171;50+;DE;People in ICU;227;37394315
171;50+;NL;Cases;24284;7144884
171;50+;NL;Hospitalisations;380;7144884
171;50+;NL;Deaths;5;7144884
171;50+;NL;Vaccination;12354;7144884
171;50+;NL;ICU admissions;11;7144884
171;50+;NL;People in hospital;2651;7144884
171;50+;NL;People in ICU;33;7144884
171;<25;DE;Cases;206576;19905065
171;<25;DE;Hospitalisations;3193;19905065
171;<25;DE;Deaths;1;19905065
171;<25;DE;Vaccination;32092;19905065
171;<25;DE;ICU admissions;16;19905065
171;<25;DE;People in hospital;15249;19905065
171;<25;DE;People in ICU;89;19905065
171;<25;NL;Cases;35899;4850952
171;<25;NL;Hospitalisations;1173;4850952
171;<25;NL;Deaths;1;4850952
171;<25;NL;Vaccination;6812;4850952
171;<25;NL;ICU admissions;8;4850952
171;<25;NL;People in hospital;4268;4850952
171;<25;NL;People in ICU;25;4850952
172;25-50;DE;Cases;147319;25855651
172;25-50;DE;Hospitalisations;9613;25855651
172;25-50;DE;Deaths;1635;25855651
172;25-50;DE;Vaccination;38035;25855651
172;25-50;DE;ICU admissions;139;25855651
172;25-50;DE;People in hospital;49423;25855651
172;25-50;DE;People in ICU;1445;25855651
172;25-50;NL;Cases;47613;5479579
172;25-50;NL;Hospitalisations;1547;5479579
172;25-50;NL;Deaths;308;5479579
172;25-50;NL;Vaccination;6368;5479579
172;25-50;NL;ICU admissions;37;5479579
172;25-50;NL;People in hospital;10966;5479579
172;25-50;NL;People in ICU;474;5479579
172;50+;DE;Cases;129944;37394315
172;50+;DE;Hospitalisations;2017;37394315
172;50+;DE;Deaths;39;37394315
172;50+;DE;Vaccination;59259;37394315
172;50+;DE;ICU admissions;35;37394315
172;50+;DE;People in hospital;11777;37394315
172;50+;DE;People in ICU;324;37394315
172;50+;NL;Cases;34424;7144884
172;50+;NL;Hospitalisations;485;7144884
172;50+;NL;Deaths;11;7144884
172;50+;NL;Vaccination;10676;7144884
172;50+;NL;ICU admissions;2;7144884
172;50+;NL;People in hospital;2753;7144884
172;50+;NL;People in ICU;58;7144884
172;<25;DE;Cases;179279;19905065
172;<25;DE;Hospitalisations;5214;19905065
172;<25;DE;Deaths;0;19905065
172;<25;DE;Vaccination;32313;19905065
172;<25;DE;ICU admissions;12;19905065
172;<25;DE;People in hospital;13868;19905065
172;<25;DE;People in ICU;94;19905065
172;<25;NL;Cases;60406;4850952
172;<25;NL;Hospitalisations;1148;4850952
172;<25;NL;Deaths;0;4850952
172;<25;NL;Vaccination;7290;4850952
172;<25;NL;ICU admissions;10;4850952
172;<25;NL;People in hospital;4347;4850952
172;<25;NL;People in ICU;19;4850952
173;25-50;DE;Cases;199463;25855651
173;25-50;DE;Hospitalisations;10985;25855651
173;25-50;DE;Deaths;1278;25855651
173;25-50;DE;Vaccination;45138;25855651
173;25-50;DE;ICU admissions;181;25855651
173;25-50;DE;People in hospital;45365;25855651
173;25-50;DE;People in ICU;1467;25855651
173;25-50;NL;Cases;37997;5479579
173;25-50;NL;Hospitalisations;1988;5479579
173;25-50;NL;Deaths;307;5479579
173;25-50;NL;Vaccination;8564;5479579
173;25-50;NL;ICU admissions;39;5479579
173;25-50;NL;People in hospital;14902;5479579
173;25-50;NL;People in ICU;297;5479579
173;50+;DE;Cases;143533;37394315
173;50+;DE;Hospitalisations;2324;37394315
173;50+;DE;Deaths;27;37394315
173;50+;DE;Vaccination;63924;37394315
173;50+;DE;ICU admissions;20;37394315
173;50+;DE;People in hospital;11474;37394315
173;50+;DE;People in ICU;294;37394315
173;50+;NL;Cases;31548;7144884
173;50+;NL;Hospitalisations;527;7144884
173;50+;NL;Deaths;12;7144884
173;50+;NL;Vaccination;11755;7144884
173;50+;NL;ICU admissions;6;7144884
173;50+;NL;People in hospital;2918;7144884
173;50+;NL;People in ICU;53;7144884
173;<25;DE;Cases;189391;19905065
173;<25;DE;Hospitalisations;4838;19905065
173;<25;DE;Deaths;0;19905065
173;<25;DE;Vaccination;28691;19905065
173;<25;DE;ICU admissions;25;19905065
173;<25;DE;People in hospital;18264;19905065
173;<25;DE;People in ICU;78;19905065
173;<25;NL;Cases;73338;4850952
173;<25;NL;Hospitalisations;1045;4850952
173;<25;NL;Deaths;0;4850952
173;<25;NL;Vaccination;7148;4850952
173;<25;NL;ICU admissions;4;4850952
173;<25;NL;People in hospital;4055;4850952
173;<25;NL;People in ICU;28;4850952
174;25-50;DE;Cases;207302;25855651
174;25-50;DE;Hospitalisations;14993;25855651
174;25-50;DE;Deaths;1112;25855651
174;25-50;DE;Vaccination;39057;25855651
174;25-50;DE;ICU admissions;208;25855651
174;25-50;DE;People in hospital;58942;25855651
174;25-50;DE;People in ICU;2011;25855651
174;25-50;NL;Cases;45437;5479579
174;25-50;NL;Hospitalisations;2345;5479579
174;25-50;NL;Deaths;355;5479579
174;25-50;NL;Vaccination;7947;5479579
174;25-50;NL;ICU admissions;36;5479579
174;25-50;NL;People in hospital;13456;5479579
174;25-50;NL;People in ICU;458;5479579
174;50+;DE;Cases;186563;37394315
174;50+;DE;Hospitalisations;1914;37394315
174;50+;DE;Deaths;68;37394315
174;50+;DE;Vaccination;61429;37394315
174;50+;DE;ICU admissions;39;37394315
174;50+;DE;People in hospital;16375;37394315
174;50+;DE;People in ICU;254;37394315
174;50+;NL;Cases;41674;7144884
174;50+;NL;Hospitalisations;493;7144884
174;50+;NL;Deaths;10;7144884
174;50+;NL;Vaccination;14084;7144884
174;50+;NL;ICU admissions;3;7144884
174;50+;NL;People in hospital;3591;7144884
174;50+;NL;People in ICU;45;7144884
174;<25;DE;Cases;168968;19905065
174;<25;DE;Hospitalisations;3652;19905065
174;<25;DE;Deaths;1;19905065
174;<25;DE;Vaccination;30989;19905065
174;<25;DE;ICU admissions;14;19905065
174;<25;DE;People in hospital;18513;19905065
174;<25;DE;People in ICU;88;19905065
174;<25;NL;Cases;54390;4850952
174;<25;NL;Hospitalisations;757;4850952
174;<25;NL;Deaths;0;4850952
174;<25;NL;Vaccination;6767;4850952
174;<25;NL;ICU admissions;7;4850952
174;<25;NL;People in hospital;4106;4850952
174;<25;NL;People in ICU;24;4850952
175;25-50;DE;Cases;206252;25855651
175;25-50;DE;Hospitalisations;10200;25855651
175;25-50;DE;Deaths;1333;25855651
175;25-50;DE;Vaccination;48395;25855651
175;25-50;DE;ICU admissions;212;25855651
175;25-50;DE;People in hospital;60727;25855651
